IPA_Activity,IPA_BP_annotation,wgEncodeBroadHmmHuvecHMM.count,betamax,Muscle - Skeletal_GTExTPM,Minor Salivary Gland_GTExTPM,Lung_GTExTPM,Liver_GTExTPM,Kidney - Medulla_GTExTPM,Heart - Atrial Appendage_GTExTPM,Nerve - Tibial_GTExTPM,Esophagus - Muscularis_GTExTPM,Esophagus - Mucosa_GTExTPM,Kidney - Cortex_GTExTPM,Ovary_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,Pituitary_GTExTPM,Prostate_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,Spleen_GTExTPM,Stomach_GTExTPM,Testis_GTExTPM,Thyroid_GTExTPM,Uterus_GTExTPM,Vagina_GTExTPM,Whole Blood_GTExTPM,Pancreas_GTExTPM,Colon - Transverse_GTExTPM,Fallopian Tube_GTExTPM,Cervix - Endocervix_GTExTPM,Adipose - Subcutaneous_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,Adrenal Gland_GTExTPM,Artery - Tibial_GTExTPM,Brain - Amygdala_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,Brain - Cerebellum_GTExTPM,Artery - Aorta_GTExTPM,Brain - Frontal Cortex (BA9)_GTExTPM,Brain - Hippocampus_GTExTPM,Brain - Hypothalamus_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,Brain - Substantia nigra_GTExTPM,Brain - Cortex_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,Cervix - Ectocervix_GTExTPM,ExomiserScore,Testis_GTExFC,Small_Intestine_Terminal_Ileum_GTExFC,Colon_Transverse_GTExFC,Pituitary_GTExFC,GDI_Score,Nerve_Tibial_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Brain_Hypothalamus_GTExFC,Brain_Frontal_Cortex_BA9_GTExFC,Prostate_GTExFC,Brain_Caudate_basal_ganglia_GTExFC,Brain_Cortex_GTExFC,Uterus_GTExFC,Skin_Not_Sun_Exposed_Suprapubic_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Stomach_GTExFC,SDI,Breast_Mammary_Tissue_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Brain_Hippocampus_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Cerebellum_GTExFC,Colon_Sigmoid_GTExFC,Artery_Coronary_GTExFC,Ovary_GTExFC,Minor_Salivary_Gland_GTExFC,Lung_GTExFC,Brain_Substantia_nigra_GTExFC,HIPred,Adrenal_Gland_GTExFC,pLI_ExAC,Kidney_Cortex_GTExFC,Brain_Putamen_basal_ganglia_GTExFC,Vagina_GTExFC,Adipose_Subcutaneous_GTExFC,Thyroid_GTExFC,Adipose_Visceral_Omentum_GTExFC,Artery_Aorta_GTExFC,Spleen_GTExFC,Brain_Amygdala_GTExFC,Esophagus_Gastroesophageal_Junction_GTExFC,Artery_Tibial_GTExFC,Esophagus_Muscularis_GTExFC,Heart_Atrial_Appendage_GTExFC,logpval_gwascatalog,Esophagus_Mucosa_GTExFC,Liver_GTExFC,Pancreas_GTExFC,Heart_Left_Ventricle_GTExFC,Cells_Cultured_fibroblasts_GTExFC,Gene,BPlabel
0,0,71,-0.3434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.47456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTB-134H23.2,least likely
0,0,998,-0.5045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTB-167G5.3,least likely
0,0,19,-0.2854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD-2396E7.9,least likely
0,0,110,-0.4135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD-2619J13.23,least likely
0,0,95,0.3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTD-3073N11.9,least likely
0,0,23,0.3509,9.61935,9.06451,15.352,0.7440319999999999,11.2632,12.0586,25.7704,26.1654,7.63138,6.6971,36.9722,4.33796,8.88177,22.9526,4.52416,2.80326,6.79105,7.89733,18.9938,42.8473,17.6627,0.47905,2.28993,8.20953,25.38,34.2192,10.6411,10.6046,11.8108,28.7574,4.35124,4.51579,5.4769,1.72668,2.56374,24.9173,3.6963,3.5793699999999995,3.7645699999999995,3.1852,4.069,4.22931,11.4628,0.465871,39.122,0.502509407,-0.111426,-1.303305,-1.77715,0.786301,5.42256,0.264201,-0.548357,0.7102609999999999,-2.985417,-1.591081,0.487262,0.23396199999999998,-1.212222,0.7226640000000001,0.161375,-0.437119,1.70705006,-0.47130500000000003,0.528463,0.345526,-0.688346,0.358921,-0.615888,-0.704756,0.46221899999999994,0.716758,0.304444,-0.196161,0.278459,0.39625853299999997,-1.7892240000000001,0.138254693826932,-0.5207579999999999,-0.360514,-1.2246620000000001,-0.539188,0.331385,-0.432263,0.35830300000000004,-0.27339,-0.9614309999999999,-0.48795900000000003,0.077585,-0.067116,-0.344114,10.5228787452803,0.23803400000000002,0.548297,0.177475,0.06890299999999999,-0.193866,CTF1,probable
0,0,67,0.3038,35.0415,119.41,164.361,33.9225,76.8584,54.2835,184.304,103.531,99.605,43.2705,201.865,107.90799999999999,82.0465,137.345,126.26700000000001,100.321,66.8602,62.6791,165.668,187.329,150.377,25.7518,36.3235,105.866,161.934,297.53700000000003,121.772,124.777,105.39299999999999,233.47799999999998,44.9305,50.3317,48.006,201.262,165.56799999999998,138.72799999999998,64.1806,46.8691,60.7734,70.6164,45.9086,56.2772,166.899,72.8449,257.813,0.38962596200000005,-0.035311,0.366693,0.08090900000000001,0.17372,10.253639999999999,0.100863,0.09304,0.167468,0.148224,0.359185,0.14268599999999998,0.065452,0.6729970000000001,-0.059405999999999994,0.059978,0.15888,37.57141285,-0.31802199999999997,0.11445899999999999,0.207141,0.162139,-0.47765799999999997,-0.27789899999999995,0.12100599999999999,-0.277855,0.526144,-0.216468,-0.11580499999999999,0.451874,0.7829608920000001,-0.22380300000000003,0.999812749503708,-0.17718299999999998,0.16307,0.171432,0.061984000000000004,-0.106299,-0.17636,0.066912,0.238179,-0.194382,0.067317,-0.07809400000000001,0.071494,0.10303399999999999,26.5228787452803,-0.09623,-0.759584,0.153087,0.058736000000000003,-0.089712,CTNNB1,probable
0,0,19,-0.1345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15490195998574,,,,,,CYCSP4,least likely
0,1,33,-0.301,0.0200648,0.179242,0.154339,0.19893,0.158683,0.054849800000000004,0.0527591,0.177367,0.29272,0.22845,0.360754,0.0570605,0.265705,0.229675,0.206452,0.327971,0.20014300000000002,6.4103,0.149006,0.351699,0.300774,0.05468919999999999,0.19833399999999998,0.184434,0.536007,0.180114,0.028414699999999998,0.08607569999999999,4787.34,0.026772700000000003,0.0386169,0.0410486,0.039538699999999996,0.166941,0.230715,0.162889,0.0488995,0.0466009,0.026385900000000004,0.011179000000000001,0.019184700000000002,0.06876089999999999,0.033009699999999996,0.0788225,0.8623799999999999,0.957427108,0.25354099999999996,1.7218740000000001,-2.517421,-2.3016669999999997,350.77826,-1.619486,-1.821252,-6.6438559999999995,2.2478759999999998,4.073819,-2.39529,-6.6438559999999995,3.3002830000000003,2.242977,-6.6438559999999995,4.097321,1.6697435,4.054573,-6.6438559999999995,1.6510259999999999,-3.7086589999999995,-6.6438559999999995,3.3371519999999997,-6.6438559999999995,-1.539999,-6.6438559999999995,2.902145,0.9914,3.974244,0.132359073,-0.396756,0.00143393188162045,4.078174,-1.395521,2.846795,2.540913,-2.402627,1.110649,-2.962818,2.84375,-1.397316,1.494785,3.7065099999999997,3.056516,2.706704,,2.081427,-3.930338,2.575001,-1.514063,2.566918,CYP11B1,probable
0,0,135,-0.3392,0.0,0.0,0.0,0.00948479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021290200000000002,0.0,0.191225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3696,0.0,0.0,0.0,0.00588415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044676,0.957427108,0.592445,,,,295.69785,,,,,,,,,,,,1.6697435,,,,,,,,,,,,,0.11190837599999999,1.0884120000000002,3.9271805272805105e-13,,,,,,,,,,,,,,10.698970004336,,,,,,CYP11B2,most likely
0,0,2161,-0.3227,1.30152,0.572294,0.843302,1.95006,4.72876,0.325463,2.4277900000000003,0.686962,0.5014029999999999,4.719519999999999,2.11452,0.5704100000000001,0.9242549999999999,0.941888,0.594679,0.814818,0.903008,14.5682,6.30804,1.2107700000000001,1.00235,0.303964,0.517213,0.4759,2.2445,1.5877299999999999,0.809951,0.6125689999999999,6921.5,1.32349,0.45048,0.615187,0.6928529999999999,1.62259,1.9263099999999997,1.37878,0.638314,0.550322,0.455711,0.547962,0.45142299999999996,0.7214649999999999,0.106101,0.120849,2.11449,0.957427108,1.386835,1.165507,1.463754,-5.16217,8.73654,-0.303501,0.410855,-0.65978,0.60359,2.631677,0.36328699999999997,-0.539329,2.7292389999999997,-0.33373200000000003,-0.8592110000000001,0.380054,3.92083295,0.954902,1.497806,-0.42767200000000005,0.795142,0.531662,-0.6648229999999999,1.297834,-0.591849,2.686582,2.356081,1.059282,-1.0415219999999998,0.30910086600000003,-0.832399,0.0350306078051602,-0.630365,-6.6438559999999995,3.388272,0.37852199999999997,-0.270895,-0.427806,-0.422385,-6.6438559999999995,-1.158376,1.1387209999999999,0.278524,-1.901866,2.19461,40.5228787452803,-1.681743,1.422911,2.372472,-0.647928,2.357411,CYP17A1,probable
0,0,72,-0.2343,0.0,0.0102511,0.18951300000000001,71.5396,0.0669868,0.0,0.0102913,0.0,0.0152555,0.029755,0.0164478,0.0958014,0.014306799999999998,0.0171579,0.0,0.015388800000000001,0.0,0.105563,2.9889,0.0,0.0,0.019797299999999997,0.0,0.0,0.039560000000000005,0.007651600000000001,0.0201136,0.0537581,0.0128524,0.0,0.0,0.0,0.0,0.011125200000000002,0.015054300000000001,0.014515299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0593256,0.0174201,0.523864921,-1.177008,,,,141.56503,,,,,,,,,2.8444439999999998,1.51176,,2.89366853,,,,,,,,,,,1.7980099999999999,,0.11190837599999999,,3.28540807222054e-10,3.1868540000000003,,,,-0.342831,-6.6438559999999995,,,,,,,,6.52287874528034,,1.8479029999999999,,,,CYP1A2,most likely
0,0,10,-0.1964,0.0902374,2.52129,0.775733,17.4681,2.66735,0.49144399999999994,2.8414099999999998,1.9603400000000002,0.370594,2.80251,4.62909,0.337649,2.44539,1.60571,0.893285,3.27061,0.488208,0.9871030000000001,2.52037,1.9160599999999999,0.645591,0.15498299999999998,0.273204,0.738359,3.22191,2.36455,0.543362,1.5823,1673.18,0.562159,0.73397,0.502529,0.6423810000000001,1.29913,1.45626,0.853139,0.47223699999999996,0.526352,0.895308,0.559248,0.6004010000000001,0.687337,0.10613099999999999,0.0880692,1.51139,0.957427108,1.397437,2.367092,0.991508,2.948177,2760.21963,1.304439,1.199714,1.253588,1.016834,1.14058,1.331192,1.4935829999999999,1.524553,1.975555,1.848616,0.8231709999999999,1.96359409,1.058942,1.8524740000000002,0.7732100000000001,1.042125,1.9740360000000001,1.8446900000000002,1.643843,2.036873,0.944593,2.810405,1.092386,0.8176140000000001,0.506795704,-0.389337,0.6723067310671291,0.725901,4.3138510000000005,1.390363,1.460377,1.230955,1.292363,1.414421,1.281002,1.03272,0.9306190000000001,1.091284,1.3677059999999999,1.146443,5.52287874528034,0.751933,1.474277,1.9450720000000001,1.40535,1.25506,CYP21A2,probable
0,0,56,-0.5188,0.0,0.0651891,0.057295000000000006,13.2527,0.00383093,0.0,0.0,0.0,3.7331199999999995,0.0226458,0.0,0.7159369999999999,0.0,0.0,4.92558,0.0,2.2179,0.0750059,0.0,0.0,1.2021700000000002,0.0,0.0206248,0.328753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321396,0.0,0.022776400000000002,0.0570563,0.0,0.0247673,0.0,0.0118295,0.025146099999999998,0.0,0.0230822,0.0,0.0,0.0,0.523343755,-6.6438559999999995,1.0572,1.453106,,378.83872,,,,,,,,,0.989182,1.0823399999999999,0.800651,3.8669160000000002,,,,,,,,,,-6.6438559999999995,-3.172733,,0.11190837599999999,,2.5376860114842097e-10,,,0.937393,,,,,,,,,,,15.0,1.071988,1.185063,,,,CYP2C19,most likely
0,0,39,0.5841,8.018369999999999,22.3868,27.3633,7.430439999999999,29.8695,8.80305,38.5691,15.5382,28.891,25.1763,43.2787,37.3132,43.4933,30.5989,22.3257,29.3126,21.8782,125.666,59.0318,33.085,30.006999999999998,13.3181,27.2983,20.4073,32.1368,45.8977,27.4172,21.6485,29.6193,20.0804,10.9072,15.3794,12.2217,26.7474,29.5191,20.2901,20.2154,10.6128,11.969000000000001,10.7512,9.39131,23.4792,36.8842,26.3634,35.595,0.500127671,0.24784299999999998,-0.350877,0.093473,0.107895,21.66294,0.109867,0.27634899999999996,0.13634300000000002,0.097662,0.140747,0.399353,0.143353,0.733056,-0.159856,-0.141425,0.07348400000000001,,0.13683900000000002,0.168244,0.182909,0.29626199999999997,0.140543,0.23171,-0.20699299999999998,0.258128,0.36411,0.423113,0.103171,0.171431,0.17792584,0.11481500000000001,1.84813920683629e-05,-0.367504,0.119006,0.191206,0.179676,0.103924,0.109952,0.202719,0.124803,-0.258344,0.174758,0.125946,0.161935,0.16811900000000002,6.30102999566398,0.124501,0.200399,0.126747,0.088129,0.168177,DALRD3,probable
0,1,35,-0.2362,0.06582489999999999,0.163501,1.82457,23.5694,1.9986099999999998,0.514072,2.22664,0.28323000000000004,0.15873199999999998,1.1002,1.08592,0.182559,2.61192,0.917115,0.687471,1.58215,0.514454,0.659191,0.9652149999999999,0.795091,0.400767,0.09039680000000001,1.50839,0.30327600000000005,1.0097399999999999,1.1658899999999999,0.207369,0.310297,2.85355,0.08439989999999999,0.364796,1.38511,0.30030300000000004,0.7737890000000001,0.973767,0.181357,2.11972,0.196572,0.46319399999999994,0.154878,0.161715,2.51578,0.18160199999999999,0.06870989999999999,0.951876,0.651169479,-0.28444,-2.175079,0.657492,-6.6438559999999995,637.88987,1.075032,-2.676838,-0.526529,0.8508319999999999,1.2742870000000002,1.2262030000000002,0.814529,-0.8868590000000001,0.533192,0.8232200000000001,-1.123052,12.63081829,-0.876634,0.9209780000000001,-2.216272,-3.934101,1.1440000000000001,-1.1349280000000002,0.8918,0.848719,-0.681184,0.9920629999999999,-0.354482,-1.030234,0.390099078,-0.45219,2.5416092230511502e-06,-0.658299,-0.44602200000000003,-1.4259950000000001,-0.550191,-0.492922,0.899884,-6.6438559999999995,1.551346,1.691632,1.06721,0.647487,0.9659459999999999,-0.314785,28.301029995664,-0.68655,1.555672,-1.174978,0.5249119999999999,-0.73501,DBH,probable
1,1,180,0.5284,12.4543,15.3997,32.9192,37.0926,60.5404,5.08619,21.8193,12.857999999999999,13.2901,47.3361,6.929880000000001,9.266539999999999,18.5242,26.7791,22.7818,10.7771,22.7638,28.5401,25.8585,19.637,11.7901,0.118003,13.8853,29.4929,19.2484,13.1,13.9445,13.3297,33.4202,27.3926,88.1268,114.492,103.381,57.5032,48.7033,37.0194,113.7,63.4053,63.9323,24.9991,59.0541,92.7442,126.027,0.2433,13.8666,0.8876880629999999,-0.10818,0.136376,-0.134251,-1.2791299999999999,77.4528,0.076775,0.12253199999999999,2.419946,-0.089613,0.297675,0.025362,0.125859,0.902408,0.550032,0.235521,1.181465,1.99992492,-0.385079,0.115473,-0.789694,1.254515,0.656977,-0.439646,-0.148652,0.608991,0.540423,0.43474799999999997,0.49351300000000003,0.66383,0.591572225,-0.564126,0.168276873038356,-1.0860379999999998,-0.11769600000000001,-6.6438559999999995,0.6261720000000001,0.200211,0.19306500000000001,0.16861600000000002,1.0533549999999998,0.636572,-0.598476,-0.08839,-0.445683,-0.242423,9.0,0.686083,-0.883446,-0.130154,0.47819300000000003,0.13428099999999998,DDAH1,probable
0,0,42,-0.4599,0.026551299999999996,0.8533879999999999,1.04319,0.191411,33.4813,0.153521,0.677729,0.10682,0.244941,145.626,1.92508,0.566025,0.582014,0.536636,229.854,4.437790000000001,1.22354,110.288,1.0724,0.524981,0.913492,0.05106,169.80700000000002,0.8802989999999999,1.42652,1.17032,0.46637799999999996,0.298267,1.9129599999999998,0.10739800000000001,0.0592308,0.055198000000000004,0.0774581,0.056880099999999996,0.100898,0.136163,0.046843800000000005,0.184471,0.290684,0.11526800000000001,0.057548300000000004,0.0849058,0.722234,0.0657459,3.83008,0.5032875729999999,-0.512799,0.796623,1.060052,2.504432,499.50349000000006,-0.841774,1.44946,-1.483414,-1.8218459999999999,-1.096725,1.074157,0.943332,-2.397365,-6.6438559999999995,2.454666,0.8465459999999999,8.91291128,0.6894710000000001,3.2261189999999997,-1.860065,-6.6438559999999995,-6.6438559999999995,-0.75615,1.204071,-1.328624,1.025626,1.063636,-0.6688189999999999,1.008785,0.146139458,-1.713298,0.00013649295859916299,-0.69558,-1.236494,-1.455537,-6.6438559999999995,-0.823686,-0.666795,-6.6438559999999995,0.80003,-1.30974,1.9487330000000003,1.3927260000000001,3.1874700000000002,-0.863677,300.0,-0.557077,0.497375,-0.226805,,0.441403,DPEP1,probable
0,0,10,0.2636,0.46480699999999997,87.6854,9.07813,21.3464,17.8792,47.0164,3.89416,2.4431599999999998,647.419,14.038,3.25121,1155.32,14.7673,34.224000000000004,29.8524,4.59204,35.5722,3.21316,56.6186,3.59491,416.95,0.28941500000000003,44.8897,32.1644,9.40431,4.70859,3.5968699999999996,7.623819999999999,16.141,4.61089,1.2795,0.599888,0.909328,0.6595850000000001,0.972988,1.38994,0.791058,1.12252,0.836765,1.57016,1.0219200000000002,1.16534,9.61245,0.295742,5.14708,0.528793336,0.33408699999999997,-2.796909,-0.75659,1.0162209999999998,4755.6075200000005,0.606835,-0.530704,1.948072,-6.6438559999999995,0.352163,-0.42103,0.47813900000000004,0.524352,-0.053586,-0.060666,-0.283573,12.88289324,-0.313727,-0.559994,3.3770800000000003,1.480053,1.539978,0.44029399999999996,-0.206697,0.809587,0.47559399999999996,-0.29878899999999997,-1.197059,-6.6438559999999995,0.7471313479999999,-0.337427,0.9999015427899979,1.4678149999999999,-1.3350739999999999,-1.101819,-0.8753540000000001,-0.094157,0.316039,-1.6966139999999998,1.0562639999999999,3.410392,-0.52166,-0.5215890000000001,-0.361885,-0.197921,29.5228787452803,0.012167,-0.11398299999999999,0.124528,0.11309000000000001,-0.321349,DSP,most likely
1,1,218,-0.6794,168.692,429.555,1325.71,422.046,334.694,314.747,1093.79,479.67,426.88599999999997,249.783,914.725,1463.66,564.847,825.28,194.546,467.519,249.78599999999997,135.061,836.2339999999999,520.7080000000001,1052.6,884.653,89.0208,266.072,922.405,415.454,1243.2,1446.69,246.62900000000002,1804.53,56.2714,53.09,69.8608,88.2193,105.478,1984.27,65.0146,73.0582,86.9647,185.416,85.5637,83.4637,276.693,8.24415,700.002,0.913254607,-1.397957,-3.582136,0.8588549999999999,-0.40281500000000003,218.27707,0.148518,-0.651049,-0.378423,0.18861,0.552188,-0.79043,-3.7490930000000002,-1.4087319999999999,0.433327,0.45663100000000006,0.9088379999999999,1.86907763,0.875719,-6.6438559999999995,0.750934,-1.407445,3.1298939999999997,1.105798,0.671661,0.529133,-0.739352,-2.177305,-0.78269,-1.558254,0.8485682609999999,-0.9302469999999999,0.0205002018825111,0.836335,-4.879331,1.7869080000000002,0.6024609999999999,0.427942,0.7352920000000001,-0.308437,1.1098350000000001,1.593939,-1.8808939999999998,-0.240011,0.42674399999999996,1.268157,12.698970004336,0.313017,1.903952,-6.6438559999999995,-0.311421,-0.380475,DUSP1,most likely
0,0,178,0.5922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DUTP3,least likely
0,1,368,0.5827,4.5179599999999995,16.8669,50.6998,1.5290700000000002,8.77697,5.8782,41.1351,16.6301,5.74405,7.749680000000001,3.6669300000000002,18.680999999999997,2.08775,9.47247,13.8654,16.4839,12.4236,7.74557,5.577719999999999,13.3258,10.0732,0.580975,4.35487,13.9468,17.5142,15.312000000000001,64.4625,21.4308,2.28856,18.4456,7.06498,6.65735,9.19616,5.84469,6.206930000000001,9.30044,7.422689999999999,7.341810000000001,5.7765,7.524789999999999,8.39674,7.78189,2.44735,10.8395,10.4796,0.8876880629999999,0.54222,1.7578340000000001,1.677239,0.505017,747.20557,1.236038,-6.6438559999999995,1.698061,0.76774,0.574822,-0.5510689999999999,-6.6438559999999995,2.638744,-0.298273,-1.3712600000000001,-1.197449,6.87802251,0.364163,0.8323200000000001,0.503704,-1.19023,-1.431435,-0.9538530000000001,0.86679,-2.067062,1.6839970000000002,-4.603372,-1.772605,1.24819,0.44980269700000003,-2.464022,0.0810200671130622,2.3874619999999998,1.438662,-0.853628,0.307537,0.207592,-2.005518,-0.603846,-0.239508,0.7675069999999999,0.392863,0.28832399999999997,1.2672219999999998,0.791223,27.0,0.37863,1.438085,-0.338495,-0.396392,0.48372,EDN1,most likely
1,1,137,-0.6099,1.94008,9.72749,31.115,1.03118,6.51635,19.5755,18.8777,4.58462,4.47396,2.6903599999999996,50.3984,6.60128,4.52835,30.3687,2.94414,8.08348,3.91945,6.46399,14.7425,55.6348,43.4426,0.0173223,0.637837,2.7107200000000002,43.6706,82.2139,19.250999999999998,11.8268,3.43355,38.318000000000005,1.21917,1.3822299999999998,1.63123,0.694641,0.783454,16.6484,1.4894,1.3841700000000001,1.7424,1.62523,2.2927299999999997,1.38668,5.607480000000001,0.108652,89.6767,0.0,0.32501599999999997,-0.28978000000000004,0.250259,-0.265829,6.5613600000000005,-0.10155800000000001,-1.071216,2.537991,-1.8633819999999999,-1.072096,0.8790120000000001,-0.391565,-1.23766,0.38564899999999996,0.280825,-0.20623000000000002,1.74820254,0.23827199999999998,-0.748222,-2.259522,-1.34069,1.642628,-0.306446,-0.47728100000000007,0.344918,-0.572743,0.766732,0.170776,-0.613258,0.8000363109999999,-0.45582399999999995,0.9860160883852119,-0.906416,-1.0513370000000002,-6.6438559999999995,-0.68119,-0.153056,-0.247277,0.21972199999999997,0.476238,0.798312,1.705705,-0.408011,-0.434881,0.32403200000000004,48.698970004336005,0.41655,0.502559,0.61364,-0.444316,-0.412479,EDNRA,most likely
0,0,66,0.4552,6.72923,10.61,13.5252,9.397839999999999,8.177669999999999,4.39174,3.84101,5.69421,12.3024,5.75531,13.7088,14.9064,8.65442,10.5913,15.9887,14.975,11.0993,10.3093,12.539000000000001,13.5018,10.8257,18.4447,6.59377,9.84272,7.240639999999999,11.1557,8.628219999999999,8.85933,8.83226,5.0965300000000004,1.15878,1.5943100000000001,6.297630000000001,91.48200000000001,83.2708,6.7397800000000005,3.21658,0.867253,2.83635,2.21317,2.1600200000000003,3.2422299999999997,1.45197,11.9262,11.0301,0.5001299770000001,-0.11985799999999999,0.196154,0.307767,-0.113515,250.99535,-0.10450599999999999,0.183307,-2.3379220000000003,-2.4893330000000002,0.61785,0.23956799999999998,-0.226652,0.39026,-0.039086,-0.080109,-0.096618,10.79296239,-0.23100199999999999,1.033123,0.312253,0.364576,0.27496,0.260381,0.290925,0.611386,0.34529299999999996,1.324225,-0.20463499999999998,-1.286,0.743839204,-0.348482,0.0621098709716946,0.377644,0.26848299999999997,-1.652986,0.129219,0.117405,0.11897999999999999,-0.111936,-0.297171,-1.127868,-0.29586799999999996,-0.560045,-0.30284099999999997,0.226314,25.397940008672,-0.052658,-0.597009,0.10659400000000001,0.443733,0.339823,EPB41,probable
0,1,275,0.515,0.598896,0.563924,1.80915,3.52714,0.764026,0.715569,2.13021,0.686675,0.309111,0.7753180000000001,7.71652,0.8429610000000001,5.81573,5.07228,0.538486,1.35313,0.310869,2.73794,2.55133,60.7347,45.5687,0.109503,0.23690799999999998,0.357631,43.2436,88.8666,2.0679,1.57471,1.0695700000000001,2.77405,0.11886300000000001,0.118781,0.147093,0.883599,1.3337700000000001,2.719,0.14965599999999998,0.120349,0.41584499999999996,0.210326,0.114166,0.22020100000000004,0.322275,0.112573,48.6505,0.514240382,0.188398,-0.336622,-0.7342069999999999,-1.1963270000000001,148.46268999999998,-0.140537,-6.6438559999999995,-0.555218,-0.334975,-0.395369,0.292245,-0.6242479999999999,-3.2489169999999996,0.291585,0.46938,-0.9683129999999999,11.79347495,-0.398971,4.652547,0.5019,0.5055609999999999,0.325461,0.20316700000000001,0.247554,-0.253602,1.8508689999999999,-6.6438559999999995,-0.27523800000000004,-0.36093600000000003,0.762403488,0.251433,0.9871670213257359,1.762684,0.752637,0.6663479999999999,-0.533723,-0.217613,-0.155346,0.349049,-0.290539,-1.065487,-0.44028,0.411872,0.159053,0.41668,345.52287874528,0.784395,1.022044,-0.92145,-0.736965,-0.3388,ESR1,probable
