IPA_Activity,IPA_BP_annotation,wgEncodeBroadHmmHuvecHMM.count,betamax,Muscle - Skeletal_GTExTPM,Minor Salivary Gland_GTExTPM,Lung_GTExTPM,Liver_GTExTPM,Kidney - Medulla_GTExTPM,Heart - Atrial Appendage_GTExTPM,Nerve - Tibial_GTExTPM,Esophagus - Muscularis_GTExTPM,Esophagus - Mucosa_GTExTPM,Kidney - Cortex_GTExTPM,Ovary_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,Pituitary_GTExTPM,Prostate_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,Spleen_GTExTPM,Stomach_GTExTPM,Testis_GTExTPM,Thyroid_GTExTPM,Uterus_GTExTPM,Vagina_GTExTPM,Whole Blood_GTExTPM,Pancreas_GTExTPM,Colon - Transverse_GTExTPM,Fallopian Tube_GTExTPM,Cervix - Endocervix_GTExTPM,Adipose - Subcutaneous_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,Adrenal Gland_GTExTPM,Artery - Tibial_GTExTPM,Brain - Amygdala_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,Brain - Cerebellum_GTExTPM,Artery - Aorta_GTExTPM,Brain - Frontal Cortex (BA9)_GTExTPM,Brain - Hippocampus_GTExTPM,Brain - Hypothalamus_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,Brain - Substantia nigra_GTExTPM,Brain - Cortex_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,Cervix - Ectocervix_GTExTPM,ExomiserScore,Testis_GTExFC,Small_Intestine_Terminal_Ileum_GTExFC,Colon_Transverse_GTExFC,Pituitary_GTExFC,GDI_Score,Nerve_Tibial_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Brain_Hypothalamus_GTExFC,Brain_Frontal_Cortex_BA9_GTExFC,Prostate_GTExFC,Brain_Caudate_basal_ganglia_GTExFC,Brain_Cortex_GTExFC,Uterus_GTExFC,Skin_Not_Sun_Exposed_Suprapubic_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Stomach_GTExFC,SDI,Breast_Mammary_Tissue_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Brain_Hippocampus_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Cerebellum_GTExFC,Colon_Sigmoid_GTExFC,Artery_Coronary_GTExFC,Ovary_GTExFC,Minor_Salivary_Gland_GTExFC,Lung_GTExFC,Brain_Substantia_nigra_GTExFC,HIPred,Adrenal_Gland_GTExFC,pLI_ExAC,Kidney_Cortex_GTExFC,Brain_Putamen_basal_ganglia_GTExFC,Vagina_GTExFC,Adipose_Subcutaneous_GTExFC,Thyroid_GTExFC,Adipose_Visceral_Omentum_GTExFC,Artery_Aorta_GTExFC,Spleen_GTExFC,Brain_Amygdala_GTExFC,Esophagus_Gastroesophageal_Junction_GTExFC,Artery_Tibial_GTExFC,Esophagus_Muscularis_GTExFC,Heart_Atrial_Appendage_GTExFC,logpval_gwascatalog,Esophagus_Mucosa_GTExFC,Liver_GTExFC,Pancreas_GTExFC,Heart_Left_Ventricle_GTExFC,Cells_Cultured_fibroblasts_GTExFC
0.0,0.0,95.0,0.3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010553553220000001,-2.4934941199999994,-3.477950510000004,0.21153217999999993,0.49417247000000025,481.90212920000005,-1.3945861800000006,-0.3876316499999995,-0.18584560000000003,-0.9498631100000001,-1.7034785399999992,-3.8944038300000057,-1.0056458600000004,-1.3620824199999995,0.70805192,0.5532495500000002,-1.1939165299999999,4.871724261600004,-1.1349812,-1.3883613800000005,-3.702084810000002,-3.441190360000003,-0.7934863100000004,-1.0788113399999997,-2.3929526900000004,-0.6401960599999995,-1.6198757799999999,-4.945734420000007,-1.851531139999998,-1.8857939100000005,0.2784940995499998,-3.6985734300000046,0.11770563760826372,-0.63893167,-3.6858809900000056,-3.062638890000003,-4.247278940000007,-0.5794470599999997,-4.961963730000003,-2.5108721699999994,0.2127453,-3.7409887000000026,-3.144489470000001,-0.5193625599999996,-2.077669349999999,-0.5750316099999999,148.6174336527993,-0.24821400000000002,-1.1866850899999992,-3.12880868,-1.6727399600000004,-5.869069260000012
0.0,0.0,23.0,0.3509,9.61935,9.06451,15.352,0.7440319999999999,11.2632,12.0586,25.7704,26.1654,7.63138,6.6971,36.9722,4.33796,8.88177,22.9526,4.52416,2.80326,6.79105,7.89733,18.9938,42.8473,17.6627,0.47905,2.28993,8.20953,25.38,34.2192,10.6411,10.6046,11.8108,28.7574,4.35124,4.51579,5.4769,1.72668,2.56374,24.9173,3.6963,3.5793699999999995,3.76457,3.1852,4.069,4.22931,11.4628,0.465871,39.122,0.502509407,-0.111426,-1.303305,-1.77715,0.786301,5.42256,0.264201,-0.548357,0.7102609999999999,-2.985417,-1.591081,0.487262,0.233962,-1.212222,0.7226640000000001,0.161375,-0.437119,1.70705006,-0.471305,0.528463,0.345526,-0.688346,0.358921,-0.615888,-0.704756,0.462219,0.716758,0.304444,-0.196161,0.278459,0.396258533,-1.789224,0.138254693826932,-0.5207579999999999,-0.360514,-1.224662,-0.539188,0.331385,-0.432263,0.35830300000000004,-0.27339,-0.961431,-0.487959,0.077585,-0.067116,-0.344114,10.5228787452803,0.238034,0.548297,0.177475,0.06890299999999999,-0.193866
0.0,0.0,67.0,0.3038,35.0415,119.41,164.361,33.9225,76.8584,54.2835,184.304,103.531,99.605,43.2705,201.865,107.908,82.0465,137.345,126.267,100.321,66.8602,62.6791,165.668,187.329,150.377,25.7518,36.3235,105.866,161.934,297.5370000000001,121.772,124.777,105.393,233.478,44.9305,50.3317,48.006,201.262,165.56799999999996,138.72799999999998,64.1806,46.8691,60.7734,70.6164,45.9086,56.2772,166.899,72.8449,257.813,0.3896259620000001,-0.035311,0.366693,0.08090900000000001,0.17372,10.25364,0.100863,0.09304,0.167468,0.148224,0.359185,0.14268599999999998,0.065452,0.6729970000000001,-0.059406,0.059978,0.15888,37.57141285,-0.318022,0.114459,0.207141,0.162139,-0.477658,-0.27789899999999995,0.121006,-0.277855,0.526144,-0.216468,-0.115805,0.451874,0.7829608920000001,-0.22380300000000006,0.999812749503708,-0.17718299999999998,0.16307,0.171432,0.061984,-0.106299,-0.17636,0.066912,0.238179,-0.194382,0.067317,-0.07809400000000001,0.071494,0.103034,26.5228787452803,-0.09623,-0.759584,0.153087,0.058736,-0.089712
0.0,0.0,19.0,-0.1345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47503947,-3.4015141400000037,0.026582569999999993,-0.31975241000000004,410.02671799999996,-1.3743189900000001,-0.25319875999999986,-0.35786566999999997,-0.8060378200000001,-1.7280592399999992,-4.125360170000007,-1.1238302800000004,-1.4386938799999998,0.8180972300000002,0.4897458499999999,-1.3122228800000002,4.070187447200002,-1.0933790099999998,-1.3840077600000007,-3.569508040000002,-3.6467468400000023,-2.9236930200000004,-1.1279011300000001,-2.3388287900000004,-0.6996908999999996,-1.8335679699999994,-5.122866010000008,-1.935676139999998,-2.0908859700000004,0.3841675688600001,-3.5813228500000043,0.20318365985827755,-0.3596411999999999,-3.6022530500000056,-2.783573460000003,-4.1523334800000065,-0.5335095699999999,-4.874358440000002,-2.6671787600000005,0.21229297000000005,-3.4029916100000013,-3.131353740000001,-0.4270502099999999,-2.045634989999999,-0.62396951,5.15490195998574,-0.1783436,-1.35423857,-3.125593630000001,-1.8551520400000003,-5.826814860000013
0.0,1.0,33.0,-0.301,0.0200648,0.179242,0.154339,0.19893,0.158683,0.0548498,0.0527591,0.177367,0.29272,0.22845,0.360754,0.0570605,0.265705,0.229675,0.206452,0.327971,0.200143,6.4103,0.149006,0.351699,0.300774,0.054689199999999986,0.198334,0.184434,0.536007,0.180114,0.0284147,0.08607569999999999,4787.34,0.026772700000000003,0.0386169,0.0410486,0.0395387,0.166941,0.230715,0.162889,0.0488995,0.0466009,0.026385900000000004,0.011179,0.0191847,0.06876089999999999,0.0330097,0.0788225,0.8623799999999999,0.957427108,0.253541,1.721874,-2.517421,-2.301667,350.77826,-1.619486,-1.821252,-6.643856,2.247876,4.073819,-2.39529,-6.643856,3.3002830000000003,2.242977,-6.643856,4.097321,1.6697435,4.054573,-6.643856,1.651026,-3.708659,-6.643856,3.337152,-6.643856,-1.539999,-6.643856,2.902145,0.9914,3.974244,0.132359073,-0.396756,0.00143393188162045,4.078174,-1.395521,2.846795,2.540913,-2.402627,1.110649,-2.962818,2.84375,-1.397316,1.494785,3.70651,3.056516,2.706704,307.08413340653374,2.081427,-3.930338,2.575001,-1.514063,2.566918
0.0,0.0,135.0,-0.3392,0.0,0.0,0.0,0.00948479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212902,0.0,0.191225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3696,0.0,0.0,0.0,0.00588415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044676,0.957427108,0.592445,-3.759369010000004,0.023760430000000006,0.23070180000000012,295.69785,-1.2007473500000003,-0.41398858999999966,-0.5410028600000002,-0.44564895999999976,-2.028738609999999,-3.7718882400000044,-1.2533795700000006,-0.9880892300000004,0.80732095,0.44400502000000003,-1.4771599400000006,1.6697435,-1.0001661399999997,-1.351220480000001,-2.5499797699999998,-3.3804368400000033,-0.6910012600000001,-1.1834133,-2.4809448499999998,-0.77750907,-1.8662217899999995,-3.534759480000003,-0.7339037499999996,-0.90622425,0.111908376,1.0884120000000002,3.927180527280511e-13,-0.21395377999999993,-1.9310309900000002,-2.9949340300000045,-4.190438490000006,-0.7541945499999997,-3.977752430000002,-2.61704523,0.3998436599999998,-3.360127840000002,-2.929290430000001,-0.7053374399999999,-1.6708220399999993,-0.6291096500000001,10.698970004336,-0.11153423,-1.0368726999999993,-0.8296199900000006,-1.9083893500000002,-3.2186356400000036
0.0,0.0,2161.0,-0.3227,1.30152,0.572294,0.843302,1.95006,4.72876,0.325463,2.4277900000000003,0.686962,0.5014029999999999,4.719519999999998,2.11452,0.5704100000000001,0.924255,0.941888,0.594679,0.814818,0.903008,14.5682,6.30804,1.21077,1.00235,0.303964,0.517213,0.4759,2.2445,1.58773,0.809951,0.6125689999999999,6921.5,1.32349,0.45048,0.615187,0.6928529999999999,1.62259,1.92631,1.37878,0.638314,0.550322,0.455711,0.547962,0.451423,0.7214649999999999,0.106101,0.120849,2.11449,0.957427108,1.386835,1.165507,1.463754,-5.16217,8.73654,-0.303501,0.410855,-0.65978,0.60359,2.631677,0.363287,-0.539329,2.729239,-0.33373200000000003,-0.8592110000000001,0.380054,3.92083295,0.954902,1.497806,-0.4276720000000001,0.795142,0.531662,-0.6648229999999999,1.297834,-0.591849,2.686582,2.356081,1.059282,-1.0415219999999998,0.30910086600000003,-0.832399,0.0350306078051602,-0.630365,-6.643856,3.388272,0.378522,-0.270895,-0.427806,-0.422385,-6.643856,-1.158376,1.138721,0.278524,-1.901866,2.19461,40.5228787452803,-1.681743,1.422911,2.372472,-0.647928,2.357411
0.0,0.0,72.0,-0.2343,0.0,0.0102511,0.189513,71.5396,0.0669868,0.0,0.0102913,0.0,0.0152555,0.029755,0.0164478,0.0958014,0.014306799999999996,0.0171579,0.0,0.0153888,0.0,0.105563,2.9889,0.0,0.0,0.0197973,0.0,0.0,0.039560000000000005,0.0076516000000000015,0.0201136,0.0537581,0.0128524,0.0,0.0,0.0,0.0,0.011125200000000002,0.0150543,0.014515299999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0593256,0.0174201,0.523864921,-1.177008,-3.595752200000004,0.5633836999999997,-0.6564692500000002,141.56503,-0.22094469000000014,-1.3544291800000001,-1.8000115799999994,-0.9960269599999998,-2.322013619999998,-3.5779066500000045,-1.21145236,-1.2508522800000001,2.844444,1.51176,-1.3168638200000005,2.89366853,0.47425067000000043,0.10031235999999989,-2.70786407,-3.6145954200000023,-1.0676200400000004,-1.2515274900000002,-2.663729250000001,-1.8456605199999998,-1.7715323800000002,-4.624199230000006,1.79801,-2.01141165,0.111908376,-1.7862802599999994,3.28540807222054e-10,3.1868540000000003,-3.102690640000002,-0.8535905900000001,-4.290064350000008,-0.342831,-6.643856,-2.7019967199999995,0.19418863999999988,-2.917616520000001,-2.67500789,-0.3477946999999999,-1.2658547499999997,-0.42478705,6.52287874528034,0.45308004999999996,1.847903,-0.8772664400000001,-1.7610400299999995,-5.271583580000011
0.0,0.0,10.0,-0.1964,0.0902374,2.52129,0.775733,17.4681,2.66735,0.491444,2.84141,1.96034,0.370594,2.80251,4.62909,0.337649,2.44539,1.60571,0.893285,3.27061,0.488208,0.987103,2.52037,1.91606,0.645591,0.15498299999999998,0.273204,0.738359,3.22191,2.36455,0.543362,1.5823,1673.18,0.562159,0.73397,0.502529,0.6423810000000001,1.29913,1.45626,0.853139,0.472237,0.526352,0.895308,0.559248,0.6004010000000001,0.687337,0.106131,0.0880692,1.51139,0.957427108,1.397437,2.367092,0.991508,2.948177,2760.21963,1.304439,1.199714,1.253588,1.016834,1.14058,1.331192,1.493583,1.524553,1.975555,1.848616,0.8231709999999999,1.96359409,1.058942,1.852474,0.7732100000000001,1.042125,1.974036,1.84469,1.643843,2.036873,0.944593,2.810405,1.092386,0.8176140000000001,0.506795704,-0.389337,0.6723067310671291,0.725901,4.3138510000000005,1.390363,1.460377,1.230955,1.292363,1.414421,1.281002,1.03272,0.930619,1.091284,1.367706,1.146443,5.52287874528034,0.751933,1.474277,1.945072,1.40535,1.25506
0.0,0.0,56.0,-0.5188,0.0,0.0651891,0.05729500000000001,13.2527,0.00383093,0.0,0.0,0.0,3.73312,0.0226458,0.0,0.7159369999999999,0.0,0.0,4.92558,0.0,2.2179,0.0750059,0.0,0.0,1.2021700000000002,0.0,0.0206248,0.328753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321396,0.0,0.0227764,0.0570563,0.0,0.0247673,0.0,0.0118295,0.0251461,0.0,0.0230822,0.0,0.0,0.0,0.523343755,-6.643856,1.0572,1.453106,0.5773318,378.83872,-1.30072739,-0.6067640199999996,-1.21439973,-1.3401571599999997,-1.969227339999999,-2.948528080000002,-0.9536775700000004,-1.8167477499999987,0.989182,1.08234,0.800651,3.866916,-1.09853125,-1.701272660000001,-3.807261850000003,-3.966469150000005,-1.9942918900000002,-1.41908479,-2.3746675,-1.66313185,-1.7750595199999992,-6.643856,-3.172733,-2.45466631,0.111908376,-3.5262792000000034,2.5376860114842097e-10,-0.4342267,-3.384223930000004,0.937393,-4.313880130000008,-0.6460208199999997,-3.1094620200000027,-3.276635280000002,-0.10370133000000006,-2.9693612200000015,-3.513367190000003,-0.28746298000000026,-2.010996299999999,-0.56779095,15.0,1.071988,1.185063,-3.176867160000002,-1.9338783500000003,-4.785260460000009
0.0,0.0,39.0,0.5841,8.018369999999999,22.3868,27.3633,7.430439999999999,29.8695,8.80305,38.5691,15.5382,28.891,25.1763,43.2787,37.3132,43.4933,30.5989,22.3257,29.3126,21.8782,125.666,59.0318,33.085,30.007,13.3181,27.2983,20.4073,32.1368,45.8977,27.4172,21.6485,29.6193,20.0804,10.9072,15.3794,12.2217,26.7474,29.5191,20.2901,20.2154,10.6128,11.969,10.7512,9.39131,23.4792,36.8842,26.3634,35.595,0.500127671,0.247843,-0.350877,0.093473,0.107895,21.66294,0.109867,0.276349,0.13634300000000002,0.097662,0.140747,0.399353,0.143353,0.733056,-0.159856,-0.141425,0.07348400000000001,3.5911766138,0.13683900000000002,0.168244,0.182909,0.296262,0.140543,0.23171,-0.206993,0.258128,0.36411,0.423113,0.103171,0.171431,0.17792584,0.114815,1.84813920683629e-05,-0.367504,0.119006,0.191206,0.179676,0.103924,0.109952,0.202719,0.124803,-0.258344,0.174758,0.125946,0.161935,0.16811900000000002,6.30102999566398,0.124501,0.200399,0.126747,0.088129,0.168177
0.0,1.0,35.0,-0.2362,0.06582489999999999,0.163501,1.82457,23.5694,1.99861,0.514072,2.22664,0.28323000000000004,0.15873199999999998,1.1002,1.08592,0.182559,2.61192,0.917115,0.687471,1.58215,0.514454,0.659191,0.965215,0.795091,0.400767,0.0903968,1.50839,0.30327600000000005,1.00974,1.16589,0.207369,0.310297,2.85355,0.08439989999999999,0.364796,1.38511,0.30030300000000004,0.7737890000000001,0.973767,0.181357,2.11972,0.196572,0.463194,0.154878,0.161715,2.51578,0.181602,0.06870989999999999,0.951876,0.651169479,-0.28444,-2.175079,0.657492,-6.643856,637.88987,1.075032,-2.676838,-0.526529,0.8508319999999999,1.2742870000000002,1.2262030000000002,0.814529,-0.8868590000000001,0.533192,0.8232200000000001,-1.123052,12.63081829,-0.876634,0.920978,-2.216272,-3.934101,1.144,-1.1349280000000002,0.8918,0.848719,-0.681184,0.992063,-0.354482,-1.030234,0.390099078,-0.45219,2.5416092230511502e-06,-0.658299,-0.446022,-1.425995,-0.550191,-0.492922,0.899884,-6.643856,1.551346,1.691632,1.06721,0.647487,0.965946,-0.314785,28.301029995664,-0.68655,1.555672,-1.174978,0.5249119999999999,-0.73501
1.0,1.0,180.0,0.5284,12.4543,15.3997,32.9192,37.0926,60.5404,5.08619,21.8193,12.858,13.2901,47.3361,6.929880000000002,9.26654,18.5242,26.7791,22.7818,10.7771,22.7638,28.5401,25.8585,19.637,11.7901,0.118003,13.8853,29.4929,19.2484,13.1,13.9445,13.3297,33.4202,27.3926,88.1268,114.492,103.381,57.5032,48.7033,37.0194,113.7,63.4053,63.9323,24.9991,59.0541,92.7442,126.027,0.2433,13.8666,0.8876880629999999,-0.10818,0.136376,-0.134251,-1.27913,77.4528,0.076775,0.122532,2.419946,-0.089613,0.297675,0.025362,0.125859,0.902408,0.550032,0.235521,1.181465,1.99992492,-0.385079,0.115473,-0.789694,1.254515,0.656977,-0.439646,-0.148652,0.608991,0.540423,0.434748,0.493513,0.66383,0.591572225,-0.564126,0.168276873038356,-1.0860379999999998,-0.117696,-6.643856,0.6261720000000001,0.200211,0.193065,0.16861600000000002,1.0533549999999998,0.636572,-0.598476,-0.08839,-0.445683,-0.242423,9.0,0.686083,-0.883446,-0.130154,0.478193,0.13428099999999998
0.0,0.0,42.0,-0.4599,0.0265513,0.8533879999999999,1.04319,0.191411,33.4813,0.153521,0.677729,0.10682,0.244941,145.626,1.92508,0.566025,0.582014,0.536636,229.854,4.4377900000000015,1.22354,110.288,1.0724,0.524981,0.913492,0.05106,169.80700000000004,0.8802989999999999,1.42652,1.17032,0.466378,0.298267,1.91296,0.107398,0.0592308,0.055198,0.0774581,0.0568801,0.100898,0.136163,0.046843800000000005,0.184471,0.290684,0.115268,0.0575483,0.0849058,0.722234,0.0657459,3.83008,0.5032875729999999,-0.512799,0.796623,1.060052,2.504432,499.50349000000006,-0.841774,1.44946,-1.483414,-1.821846,-1.096725,1.074157,0.943332,-2.397365,-6.643856,2.454666,0.8465459999999999,8.91291128,0.6894710000000001,3.226119,-1.860065,-6.643856,-6.643856,-0.75615,1.204071,-1.328624,1.025626,1.063636,-0.6688189999999999,1.008785,0.146139458,-1.713298,0.00013649295859916299,-0.69558,-1.236494,-1.455537,-6.643856,-0.823686,-0.666795,-6.643856,0.80003,-1.30974,1.9487330000000005,1.392726,3.18747,-0.863677,300.0,-0.557077,0.497375,-0.226805,-2.0603555600000005,0.441403
0.0,0.0,10.0,0.2636,0.464807,87.6854,9.07813,21.3464,17.8792,47.0164,3.89416,2.44316,647.419,14.038,3.25121,1155.32,14.7673,34.224000000000004,29.8524,4.59204,35.5722,3.21316,56.6186,3.59491,416.95,0.28941500000000003,44.8897,32.1644,9.40431,4.70859,3.59687,7.6238199999999985,16.141,4.61089,1.2795,0.599888,0.909328,0.6595850000000001,0.972988,1.38994,0.791058,1.12252,0.836765,1.57016,1.0219200000000002,1.16534,9.61245,0.295742,5.14708,0.528793336,0.334087,-2.796909,-0.75659,1.0162209999999998,4755.607520000001,0.606835,-0.530704,1.948072,-6.643856,0.352163,-0.42103,0.478139,0.524352,-0.053586,-0.060666,-0.283573,12.88289324,-0.313727,-0.559994,3.3770800000000003,1.480053,1.539978,0.440294,-0.206697,0.809587,0.475594,-0.298789,-1.197059,-6.643856,0.7471313479999999,-0.337427,0.999901542789998,1.467815,-1.335074,-1.101819,-0.8753540000000001,-0.094157,0.316039,-1.6966139999999998,1.056264,3.410392,-0.52166,-0.5215890000000001,-0.361885,-0.197921,29.5228787452803,0.012167,-0.113983,0.124528,0.11309,-0.321349
1.0,1.0,218.0,-0.6794,168.692,429.555,1325.71,422.046,334.694,314.747,1093.79,479.67,426.886,249.783,914.725,1463.66,564.847,825.28,194.546,467.519,249.786,135.061,836.2339999999998,520.7080000000002,1052.6,884.653,89.0208,266.072,922.405,415.454,1243.2,1446.69,246.629,1804.53,56.2714,53.09,69.8608,88.2193,105.478,1984.27,65.0146,73.0582,86.9647,185.416,85.5637,83.4637,276.693,8.24415,700.002,0.913254607,-1.397957,-3.582136,0.8588549999999999,-0.402815,218.27707,0.148518,-0.651049,-0.378423,0.18861,0.552188,-0.79043,-3.749093,-1.408732,0.433327,0.4566310000000001,0.908838,1.86907763,0.875719,-6.643856,0.750934,-1.407445,3.129894,1.105798,0.671661,0.529133,-0.739352,-2.177305,-0.78269,-1.558254,0.8485682609999999,-0.930247,0.0205002018825111,0.836335,-4.879331,1.7869080000000002,0.6024609999999999,0.427942,0.7352920000000001,-0.308437,1.109835,1.593939,-1.880894,-0.240011,0.426744,1.268157,12.698970004336,0.313017,1.903952,-6.643856,-0.311421,-0.380475
0.0,0.0,178.0,0.5922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9255895300000003,-3.4720541700000043,0.25231503,0.4775673300000002,496.4732303000001,-1.3779773400000004,-0.4453350999999995,-0.1408116500000001,-0.97366456,-1.6821158499999993,-3.958511440000006,-1.0526798500000003,-1.5498838399999997,0.61696505,0.49548465,-1.1939165299999999,4.950175942600003,-1.1253562700000002,-1.3883613800000005,-3.6770050400000014,-3.390079790000003,-0.8765212000000004,-1.0035125699999996,-2.4650797300000002,-0.7273590499999996,-1.5672564300000003,-5.321526460000009,-1.8216135999999983,-1.7879230200000007,0.28380799070999985,-3.7957983000000053,0.1477303924263481,-0.8470245799999999,-3.651012110000006,-3.192914720000004,-4.244766970000007,-0.5730646799999998,-4.961581800000002,-2.5820972199999996,0.15156879999999995,-3.9708126700000044,-3.1967612500000007,-0.5193625599999996,-2.119637829999999,-0.54319544,173.13908847393554,-0.24933855000000002,-1.273653849999999,-3.0903004300000005,-1.6339428800000004,-5.869069260000012
0.0,1.0,368.0,0.5827,4.51796,16.8669,50.6998,1.5290700000000002,8.77697,5.8782,41.1351,16.6301,5.74405,7.7496800000000015,3.66693,18.681,2.08775,9.47247,13.8654,16.4839,12.4236,7.74557,5.5777199999999985,13.3258,10.0732,0.580975,4.35487,13.9468,17.5142,15.312,64.4625,21.4308,2.28856,18.4456,7.06498,6.65735,9.19616,5.84469,6.206930000000002,9.30044,7.4226899999999985,7.3418100000000015,5.7765,7.5247899999999985,8.39674,7.78189,2.44735,10.8395,10.4796,0.8876880629999999,0.54222,1.757834,1.677239,0.505017,747.20557,1.236038,-6.643856,1.698061,0.76774,0.574822,-0.5510689999999999,-6.643856,2.638744,-0.298273,-1.37126,-1.197449,6.87802251,0.364163,0.8323200000000001,0.503704,-1.19023,-1.431435,-0.953853,0.86679,-2.067062,1.6839970000000002,-4.603372,-1.772605,1.24819,0.449802697,-2.464022,0.0810200671130622,2.387462,1.438662,-0.853628,0.307537,0.207592,-2.005518,-0.603846,-0.239508,0.7675069999999999,0.392863,0.288324,1.2672219999999998,0.791223,27.0,0.37863,1.438085,-0.338495,-0.396392,0.48372
1.0,1.0,137.0,-0.6099,1.94008,9.72749,31.115,1.03118,6.51635,19.5755,18.8777,4.58462,4.47396,2.69036,50.3984,6.60128,4.52835,30.3687,2.94414,8.08348,3.91945,6.46399,14.7425,55.6348,43.4426,0.0173223,0.637837,2.71072,43.6706,82.2139,19.251,11.8268,3.43355,38.31800000000001,1.21917,1.3822299999999998,1.63123,0.694641,0.783454,16.6484,1.4894,1.38417,1.7424,1.62523,2.29273,1.38668,5.607480000000002,0.108652,89.6767,0.0,0.325016,-0.28978000000000004,0.250259,-0.265829,6.5613600000000005,-0.101558,-1.071216,2.537991,-1.863382,-1.072096,0.8790120000000001,-0.391565,-1.23766,0.385649,0.280825,-0.20623,1.74820254,0.238272,-0.748222,-2.259522,-1.34069,1.642628,-0.306446,-0.4772810000000001,0.344918,-0.572743,0.766732,0.170776,-0.613258,0.8000363109999999,-0.455824,0.986016088385212,-0.906416,-1.0513370000000002,-6.643856,-0.68119,-0.153056,-0.247277,0.219722,0.476238,0.798312,1.705705,-0.408011,-0.434881,0.32403200000000004,48.698970004336005,0.41655,0.502559,0.61364,-0.444316,-0.412479
0.0,0.0,66.0,0.4552,6.72923,10.61,13.5252,9.39784,8.177669999999999,4.39174,3.84101,5.69421,12.3024,5.75531,13.7088,14.9064,8.65442,10.5913,15.9887,14.975,11.0993,10.3093,12.539,13.5018,10.8257,18.4447,6.59377,9.84272,7.240639999999999,11.1557,8.628219999999999,8.85933,8.83226,5.09653,1.15878,1.59431,6.297630000000002,91.482,83.2708,6.7397800000000005,3.21658,0.867253,2.83635,2.21317,2.1600200000000003,3.24223,1.45197,11.9262,11.0301,0.5001299770000001,-0.119858,0.196154,0.307767,-0.113515,250.99535,-0.104506,0.183307,-2.3379220000000003,-2.489333,0.61785,0.239568,-0.226652,0.39026,-0.039086,-0.080109,-0.096618,10.79296239,-0.231002,1.033123,0.312253,0.364576,0.27496,0.260381,0.290925,0.611386,0.345293,1.324225,-0.204635,-1.286,0.743839204,-0.348482,0.0621098709716946,0.377644,0.268483,-1.652986,0.129219,0.117405,0.11898,-0.111936,-0.297171,-1.127868,-0.295868,-0.560045,-0.302841,0.226314,25.397940008672,-0.052658,-0.597009,0.106594,0.443733,0.339823
